"Path","ItemType","Category","Target","Reason","TrackedAtFrozenTag","Bytes","SHA256","LastWriteTimeUtc"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_flash.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","25181","9F13E1F238D49A2C956D5FCD53E09C689C180DCE344FD97B5711195A982D96D5","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_flash.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","15908","FAA6F527B8CD8CA0AFE5A57C098DAEB2D4673945E461BF8ED7D4D8558AF0D578","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_fmpi2c_ex.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","9179","B9C12985C1EDF36F7758286677244B368D6D31FF7B3025DE2CF0FE7816798E8C","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_fmpi2c_ex.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","5816","5621B5D6A941BCD89585DCE5480E1663DACEA4E414462F890062514709F1517E","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_fmpi2c.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","165720","9DDB931BC51CB6CFB59C523116FE5FDD2C973D2E7BB00C0212CBB4F660C7C902","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_fmpi2c.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","33589","5460E719F5DBD88E4A775799118C7BC753B9CA46922730162CD8D7C3704F4F9B","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_gpio_ex.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","81519","61EE87A2705407FDBCAE8C9E6EBC4370B6D39557CE1BA2A12B21AC721A37872E","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_gpio.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","20217","4978049597956E15B8E32A50EF23BEB74B625ECD599D4B0AFD62271626BF372F","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_gpio.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","13392","0B8CC7157B2858518F7B5C360386A7675DB591F3572A4409C98D539DD37293DC","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_hash_ex.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","52330","F1C56DD55E88E918C11A337E2ADA74558AE24DB928A9BB47F48D20B552D63918","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_hash_ex.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","6579","33426EA0B6D54BFB841F521C26B3A63C0D8DF5F128AD0A6A5E4664E2FFF5F226","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_hash.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","59408","A2FE71518C9A589AC2E210EDC4DE90E3429143017C79EE61697CFBB039DB5FC4","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_hash.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","15681","1E21190CFCA2F524B34945BAA1D83971CC2139F28643D60D6ED4A30104F9F187","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_hcd.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","37052","A1B9CB6FC8C8884FC20EDA87DE145198B2775C2CD2164DAA918EA2EE41E08000","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_hcd.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","10115","B1688C1853584C0C698A056DF9A8F02B157C07D0FA730EC9D284DF3105482A90","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_i2c_ex.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","7341","96C619036C7911F3AD2FE0DE337C969BD2FCE792D4C6DFA6DE5E21C14EA981E9","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_i2c_ex.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","4899","9A97CAC9123982636FC9AA9279F094BDA8FA93DA2A3F117F1BE7F49EF5EBB1F8","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_i2c.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","168267","7C37E017085F02DD136A2F3B10721A744359E902A313A94A6E9A6568456AC10B","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_i2c.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","30091","09E0013DDFE1121165B110946CC6192D3C24603C73FE3166F29BC15A0D516721","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_i2s_ex.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","40080","6F7C1D6446C711CA708E51316ECE1E16E134E86B9EFAC49A6F1A0EFD653033B5","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_i2s_ex.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","8660","963BBFAA97A111F31C0E83D122DE43E4327472573C16F876C889FFCE67CE48E9","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_i2s.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","51649","11FF86FF067A089F1CF78240404D01E1574E5605DD057D79EBF9EA1403801E15","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_i2s.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","22004","4D34B7E3D8395C5D8F391608C6749540DADA7D9D0C2E19E46A9849EA14901538","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_irda.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","71942","5974416419562C12DBD7C326B78AEA52357BD5A488929B2D63A2B85B70DA5A99","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_irda.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","27608","9F3BA83325C8736FA70FE736C21C401F943D2A003A0C985F9DA5656AC774BA97","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_iwdg.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","9822","1FF854AF186E24DA5F6B797CE0AC09629DCE5F3306F9BD38E3E4023E53C1B040","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_iwdg.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","7940","CE44C3B3D45D93EBFB97BD218808C20C59D1E4E05AF07CE72F946F2744375127","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_lptim.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","52642","F729A7AFE434248E2EE0C8D6BAD9989E5B8B1D6205240C80189C06F0B0E3B56A","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_lptim.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","32898","228B07E17E40F3652B8593C3C7C31B059CA06B83EDE09E828829BFB65570DDB0","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_ltdc_ex.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","7389","B82CACAB7A1CD35857C13BE94223C6D3D93639332C939D53ED5E4E3E582A9F12","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_ltdc_ex.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","3877","B368D1B096141915C9CD38FB648A76FAAB28708A1967329EC557ACFA264871E7","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_ltdc.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","62632","59722F9B153AEF8F44FC4BBE551C4EE4817C8CFFA438EBF6929A7FE67B502E71","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_ltdc.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","30265","2B8B85E8BA3E8F195A097C029A3A270421E50192A076E6186885E123C6A41993","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_mmc.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","84023","E945E6A193CFD3CE4843062E849138D2DDDBDF0A2B2250331C506B789AEC85DA","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_mmc.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","36668","878A6B2770BFDB5BC6AFAAD16C7ACCD12150DA3FCFC3D5668CC3D96D4A906C22","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_msp_template.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","4206","456ACCA635607BEBFC7DA66807F67CF3FF22D578279C11FEB51C7795B8C8EBE7","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_nand.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","62457","408C49699B6718F104C084743098FA35A18739881BE4FB0EA97C912F7F3AAB1D","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_nand.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","14311","644D4E6AD3C27E347B387431B1F09FE19A67458CC515D4C3010E94453299FF3E","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_nor.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","33967","044FC9E4CEB3836999E7C42832AEC4D0006601EC1E75669961BD72F2E388339C","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_nor.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","11402","67DFCD2A84CE27FAF177C349B88E505CBC5F86DABC07D06A0963AA91C03E54E1","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_pccard.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","24847","24CCB312F1B2BDF26C28740B5D1C36DA773E302740B041415933C2AAFC6EC64F","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_pccard.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","11382","D317333F2F33D2D3EDBAE14819B4699CCF872A48775B1D512FC3664C7A8F8112","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_pcd_ex.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","11203","03D0F50CE291640D0D1DE58BA27658D4988F07C1F79111E4359D1C2001DE64DC","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_pcd_ex.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","6431","B10605A210A2B3C5B2885FB03C87EDDB8F8526E9B8C681437738674C5A3304D1","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_pcd.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","38727","560A402245818975242E44E0531469DA8376CD521D0E72B7890D6058B4118ED6","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_pcd.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","15199","DD1B27D804CAC03FF7F73B5E1920CE32BE438547A5C3C03117699760D6B518BF","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_pwr_ex.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","24755","68EB54B03B946BE463ECE927A1206D06D71FC60049E075989AC35D7389184B2D","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_pwr_ex.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","17895","B38E597D2F86B26073C9C06469663EB1138BCE5C1DBA203BF34800AC5C2C24E6","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_pwr.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","21142","28B10F1096E07A7CD6545251D2DC635AC988327C08CED537B43074AD1FEA4C5F","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_pwr.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","15623","B848A196C90EC71393FAF48B2800558271211CAD74D893BF2244E9F88D36F775","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_qspi.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","80837","BF8DF5A868ED3D3C489CF5FEE5452256FFCCB12DB10F76C238533A24D34526E8","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_qspi.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","36858","E155B6ACB5981F097C7C70A54A8672BAD1F4EBE42D5B7DD93B9FBB2EB244A042","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_rcc_ex.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","147774","AD3D2AFE95423A1456E218D50718698FA226660AEE42D0244B5FC66FC83ED160","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_rcc_ex.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","433762","B15B4E087DF4CC7F0FD03BD477D1F3358015A71A2F294CA7E299B0CB0E272E84","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_rcc.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","42543","8DE3816D4273B7DCB202611C5F764F7B246243F42ECB92DA5226B4AA00C518CE","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_rcc.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","74217","E1103DD0ACD4FC61023163E52A53535028AD5420B6938A9A7BFD6D45C7B3AEF9","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_rng.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","16965","4F132E08BEC2790F066BD1CA949635727D856526DF26FDD2DAD32ECFBA3E2994","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_rng.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","11518","53A6B9E9EAA88349161FBF5473493D73878763638FE6FC887610DC350B4D57C0","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_rtc_ex.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","57530","A9C8BAEB6632F2DA34C2A86500FE4766FF1A54FB991EB44747F9D0215EE15426","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_rtc_ex.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","45407","D2DB41312687A06776E4A04F017A7E8234E25B5A4AE1268C325C5F8731889E9B","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_rtc.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","53575","7145E389ACA2E4805493575B86FBCC6CEBD9844F2CF4A386F3144975250BF060","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_rtc.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","35571","CA3F0727424E5DAAAC7A9387C78A3FD798824CFCB1880E47733730178628A311","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_sai_ex.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","12030","0A1E010E1CC98CB4312B4BBCE4C30C6D1C2C53859D446B97E07680A152C7A244","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_sai_ex.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","5246","1FDBABFF8D48CB252BB9C4C1B73CA370FC450CF17A9130CDEC074F4206192C4A","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_sai.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","69089","695D098D9779241A77CA3A099878A2C743A667B36EB673074C864AB085412209","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_sai.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","36902","14B1AEBE710CD60797DA5F4C3DF2CC5E8844BD689CEC0B348A43F1C7C27B368B","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_sd.c","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","93976","0F168F24EBD59CA2B2FD5CECEEF50AE3CB9549657D418725E0C3023AB0EE648E","2021-01-05T01:22:30.0000000Z"
"mbed-dev/targets/TARGET_STM/TARGET_STM32F4/device/stm32f4xx_hal_sd.h","File","HAL/CubeMX 替代","CubeMX/HAL/CMSIS 生成层","旧 mbed、FastPWM、启动或 IDE 生成层；行为合同吸收后由 CubeMX/HAL 替代。","True","36337","FC94FBC6C47D4B74D8C5A885E0C030EAD8C6B48572BC3108541B7AB58990495F","2021-01-05T01:22:30.0000000Z"
